,subj_idx,SESSION,RUN,TRIAL,X73KID,ISOLD,ISCORRECT,rt,CHANGEMIND,MEMORYRECENT,MEMORYFIRST,ISOLDCURRENT,ISCORRECTCURRENT,TOTAL1,TOTAL2,response,MISSINGDATA,trial_full,is_shared1000,is_special100,shared1000_repNum,recall_condition,MTL_ROI_Beta,Beta_ERC,Beta_BA35,Beta_BA36,Beta_SUB,Beta_CA1,Beta_CA2,Beta_CA3,Beta_DG,Beta_PHC,Beta_HT,result
5297,1,8,5,28,13139,1,1,0.658757851997507,0,297.0,4699.0,0,0,0,1,1,0,5528,1,1,3,hard,0.56029197080292,0.39392270531401,0.567994467496542,0.842469325153374,0.36047619047619,0.513402203856749,0.568235294117647,0.7959375,0.69509186351706,0.68342383107089,0.093293172690763,HIT
5343,1,8,6,18,30848,1,1,0.925649872002396,0,4583.0,,0,0,0,1,1,0,5581,1,0,2,hard,0.198006146753746,0.110830917874396,0.223997233748271,0.01590490797546,0.225038095238095,0.148471074380165,0.895098039215686,0.601354166666667,0.291614173228346,1.01307692307692,-0.137724230254351,HIT
5378,1,8,6,57,55650,1,1,1.33805001400106,0,819.0,851.0,0,0,0,1,1,0,5620,1,0,3,hard,0.110371366372135,0.152405797101449,0.480138312586445,0.0217638036809815,-0.277742857142857,0.0736501377410468,0.406078431372549,-0.1065625,-0.0285958005249343,0.756500754147813,0.0834672021419009,HIT
5385,1,8,7,4,22516,1,1,1.86238580800273,0,4548.0,4720.0,0,0,0,1,1,0,5629,1,0,3,hard,0.189083109232936,-0.256154589371981,0.237192254495159,0.367244376278119,0.121571428571428,-0.053870523415978,0.414705882352941,0.555729166666667,-0.0163910761154855,1.0368778280543,0.0185408299866131,HIT
5393,1,8,7,14,61874,1,1,0.673136856999918,0,4687.0,,0,0,0,2,1,0,5639,1,1,2,hard,0.505168395441158,0.307661835748792,0.486224066390042,0.561436605316973,0.574371428571429,0.319132231404959,-0.225490196078431,0.947708333333333,0.477677165354331,1.33006033182504,0.0222757697456492,HIT
5578,1,8,10,45,26308,1,1,1.66714087500077,0,1953.0,,0,0,0,1,1,0,5858,1,0,2,hard,0.422539377641183,-0.235787439613527,0.238976486860304,0.314938650306749,0.294342857142857,0.602093663911846,0.999803921568628,1.21489583333333,0.936811023622047,1.6947963800905,0.0047523427041499,HIT
5699,1,8,12,58,26436,1,0,-1.18552236399773,0,4966.0,,0,1,1,0,0,0,5996,1,0,2,hard,0.404704827762838,0.208280193236715,0.625449515905947,0.869141104294478,0.272752380952381,0.161101928374656,0.515882352941176,0.655208333333333,-0.081745406824147,0.775279034690799,-0.203145917001339,MISS
5721,1,9,1,19,32054,1,1,2.01413439199678,0,194.0,,0,0,0,1,1,0,6019,1,0,2,hard,0.82800870790114,1.21353623188406,0.507496542185339,1.49197852760736,0.493942857142857,0.541143250688705,-0.692549019607843,-0.185104166666667,0.251994750656168,0.90211161387632,0.369665327978581,HIT
5756,1,9,1,56,28069,1,1,1.19022371500614,0,206.0,,0,0,0,1,1,0,6056,1,1,2,hard,-0.0603790498143168,-0.714850241545894,0.299087136929461,-0.331344580777096,-0.121438095238095,0.162851239669421,0.0074509803921568,0.0407291666666666,0.306522309711286,0.660874811463047,0.0448460508701472,HIT
5774,1,9,2,12,31802,1,1,1.80391435700585,0,390.0,3638.0,0,0,0,1,1,0,6075,1,0,3,hard,0.345160711998976,-0.256898550724638,0.74387275242047,0.727668711656442,0.452304761904762,-0.111625344352617,0.150196078431373,0.560416666666667,0.444396325459318,0.205173453996983,0.093855421686747,HIT
5779,1,9,2,17,30431,1,1,1.1672096849943,0,250.0,,0,0,0,1,1,0,6080,1,0,2,hard,-0.0746267127673197,-0.427507246376811,-0.135878284923928,0.255235173824131,-0.193857142857143,-0.0435812672176308,-0.0027450980392156,-0.0426041666666667,-0.35,-0.252850678733032,0.177336010709505,HIT
5834,1,9,3,11,24203,1,1,1.53690129399183,0,203.0,2755.0,0,0,0,1,1,0,6136,1,0,3,hard,0.323877577154565,0.673091787439614,0.148921161825726,0.398220858895706,0.225990476190476,0.281101928374656,-0.078235294117647,0.309166666666667,0.419671916010499,-0.023393665158371,0.233708165997323,HIT
5918,1,9,4,43,36975,1,0,-1.47067753502051,0,5467.0,,0,1,1,0,0,0,6231,1,1,2,hard,0.923558714304008,1.60592270531401,0.751092669432918,1.29995398773006,0.803647619047619,0.187093663911846,0.340392156862745,1.376875,0.362729658792651,1.44188536953243,0.137376171352075,MISS
5954,1,9,5,24,8007,1,1,1.05318438599352,0,5464.0,,0,0,0,1,1,0,6274,1,0,2,hard,0.0490203611217825,-0.16624154589372,-0.465629322268326,0.0291104294478527,0.26892380952381,-0.548250688705234,0.0250980392156863,1.27385416666667,0.194173228346457,0.436681749622926,0.5209906291834,HIT
6028,1,9,6,43,57047,1,0,-1.39137171098264,0,6202.0,,0,1,1,0,0,0,6356,1,0,2,hard,-0.0265296452810859,-0.258685990338164,0.426376210235131,0.375981595092025,-0.18072380952381,-0.26495867768595,-0.0762745098039215,0.0852083333333333,-0.3600656167979,0.0387933634992458,-0.477429718875502,MISS
6102,1,9,8,3,23716,1,0,-1.12772272402071,0,3723.0,,0,1,1,0,0,0,6441,1,0,2,hard,0.285119733640671,-0.375632850241546,0.59463347164592,0.283358895705521,0.232628571428571,0.235247933884297,0.100392156862745,0.0709375,0.37,1.49357466063348,-0.0910977242302543,MISS
6104,1,9,8,5,20634,1,1,1.34959346000687,0,2381.0,2445.0,0,0,0,1,1,0,6443,1,0,3,hard,0.0719221411192213,-0.178570048309179,0.641258644536653,0.000644171779141,0.0781428571428571,-0.162217630853994,0.161372549019608,0.156875,-0.0079921259842519,0.575671191553545,-0.109210174029451,HIT
6157,1,9,9,4,36683,1,1,1.44381293500192,0,1382.0,,0,0,0,1,1,0,6504,1,0,2,hard,-0.0776270969394288,-0.678260869565217,0.333264177040111,-0.0479856850715746,0.0459523809523809,-0.429490358126722,-0.268823529411765,0.501041666666667,-0.364186351706037,0.847043740573152,-0.142155287817938,HIT
6195,1,9,9,44,28596,1,0,-0.772662088013021,0,4096.0,4431.0,0,1,1,0,0,0,6544,1,1,3,hard,0.156090408503009,-0.446908212560386,0.360746887966805,0.451196319018405,0.2136,-0.0051377410468319,0.162352941176471,-0.272604166666667,0.0387139107611548,0.247285067873303,0.19008032128514,MISS
6213,1,9,10,1,66490,1,1,1.74070309600211,0,3024.0,6039.0,0,0,0,1,1,0,6564,1,0,3,hard,0.22217185299014,-0.108888888888889,0.910774550484094,0.463665644171779,-0.149733333333333,-0.32370523415978,0.0437254901960784,0.268958333333333,0.096509186351706,1.19306184012066,-0.292021419009371,HIT
6327,1,9,12,13,11933,1,0,-1.03439396902104,0,5295.0,,0,1,1,0,0,0,6701,1,0,2,hard,0.376066077602766,0.0348502415458936,0.706459197786999,0.699790388548057,0.186238095238095,0.0136088154269972,-0.78235294117647,0.235104166666667,0.188976377952756,1.06668174962293,-0.0244176706827309,MISS
6448,1,10,2,23,53158,1,1,1.10224190000736,0,349.0,,0,0,0,1,1,0,6836,1,0,2,hard,-0.0605327186579587,-0.338734299516908,-0.131784232365145,0.108957055214724,0.127038095238095,-0.603140495867769,0.238235294117647,0.393645833333333,-0.0523097112860892,0.335927601809955,-0.22524765729585,HIT
6470,1,10,2,46,21193,1,1,0.612423735001357,0,153.0,346.0,0,0,0,1,1,0,6859,1,0,3,hard,0.278022794211807,0.624917874396135,0.492143845089903,0.376533742331288,-0.0619047619047618,0.350730027548209,-0.228823529411765,0.000625,0.319396325459318,0.508853695324284,-0.437483266398929,HIT
6496,1,10,3,12,3848,1,1,1.81761573901167,0,345.0,,0,0,0,1,1,0,6887,1,0,2,hard,0.402402356255603,1.00833816425121,0.666514522821577,0.418185071574642,-0.0776571428571428,0.293154269972452,-0.0662745098039215,-0.124270833333333,0.156496062992126,0.844298642533936,0.0051807228915662,HIT
6524,1,10,3,43,62562,1,0,-1.31320871198841,0,2991.0,,0,1,1,0,0,0,6918,1,0,2,hard,0.889089512101421,0.918685990338164,1.32363762102351,1.56783742331288,0.351790476190476,0.527727272727273,-0.149411764705882,-0.409479166666667,0.576272965879265,0.94763197586727,0.261579651941098,MISS
6530,1,10,3,50,62303,1,1,0.907843007007614,0,6677.0,,0,0,0,1,1,0,6925,1,0,2,hard,-0.06,-0.0957777777777778,0.146694329183956,-0.0966359918200409,-0.679457142857143,0.0111845730027548,0.379803921568627,-0.354270833333333,0.0831496062992126,0.673453996983409,-0.102222222222222,HIT
6548,1,10,4,7,11943,1,0,-1.38099838899507,0,6439.0,,0,1,1,0,0,0,6945,1,1,2,hard,-0.0605352798053528,-0.578067632850242,0.568990318118949,0.0599233128834355,-0.457942857142857,-0.224986225895317,0.32921568627451,0.2865625,-0.238477690288714,0.931553544494721,-0.319986613119143,MISS
6559,1,10,4,19,26128,1,0,-0.947606792993611,0,5779.0,,0,1,1,0,0,0,6957,1,0,2,hard,0.864333461390703,0.844618357487923,1.22912863070539,1.30004601226994,0.549304761904762,0.573581267217631,-0.370588235294118,-0.254479166666667,0.586784776902887,1.35039215686275,0.202878179384203,MISS
6590,1,10,4,53,61678,1,0,-1.08032852401084,0,1399.0,,0,1,1,0,0,0,6991,1,0,2,hard,-0.380829811755666,-0.417420289855072,-0.378838174273859,-0.404187116564417,-0.301333333333333,-0.319917355371901,-0.13921568627451,-0.167395833333333,-0.466286089238845,-0.657858220211161,-0.152717536813922,MISS
6610,1,10,5,14,50812,1,1,0.602335527000832,0,901.0,5148.0,0,0,0,1,1,0,7014,1,1,3,hard,0.055121014214368,0.0817584541062801,-0.0452005532503457,0.0991053169734151,-0.0363904761904762,-0.282162534435262,-0.133921568627451,0.3465625,0.17759842519685,0.391719457013575,0.0083400267737617,HIT
6826,1,10,9,9,64868,1,1,1.60317407100229,0,5999.0,,0,0,0,1,1,0,7259,1,0,2,hard,0.219546676911256,-0.213323671497584,0.414163208852006,-0.0656492842535787,-0.0535904761904761,0.522617079889807,-0.113333333333333,0.493229166666667,0.766968503937008,1.17758672699849,0.0459303882195448,HIT
6841,1,10,9,27,27569,1,1,2.48699052300071,0,5588.0,,0,0,0,1,1,0,7277,1,0,2,hard,-0.262920988602894,0.376280193236715,-0.454163208852006,-0.328859918200409,-0.310066666666667,-0.201046831955923,0.104901960784314,0.220729166666667,-0.666023622047244,-0.542081447963801,-0.212971887550201,HIT
7006,1,10,12,18,36946,1,0,-1.60319710899785,0,1915.0,,0,1,1,0,0,0,7456,1,0,2,hard,0.649156101933666,0.501024154589372,0.705048409405256,1.12980572597137,0.500580952380952,0.057534435261708,-0.527843137254902,0.680520833333333,0.41490813648294,1.12422322775264,0.219196787148594,MISS
7011,1,10,12,24,36577,1,0,-1.68361779600673,0,7328.0,,0,1,1,0,0,0,7462,1,0,2,hard,-0.0315533358944807,-1.13249275362319,0.0692392807745505,0.112847648261759,-0.133019047619048,-0.143471074380165,0.100588235294118,0.413125,0.264120734908136,0.741176470588235,0.215957161981258,MISS
7099,1,11,1,57,46461,1,0,-1.67334344802657,0,381.0,,0,1,1,0,0,0,7557,1,0,2,hard,0.297518248175183,-0.258309178743961,0.446030428769018,0.70008691206544,0.0774571428571428,-0.31896694214876,0.336078431372549,0.125520833333333,0.066509186351706,1.36932126696833,0.0821017402945114,MISS
7104,1,11,1,62,66837,1,1,0.815967957023531,0,289.0,,0,0,0,1,1,0,7562,1,0,2,hard,0.91221027020105,0.637400966183575,1.45264177040111,1.24617586912065,0.506580952380952,0.413884297520661,0.318235294117647,1.04489583333333,0.6599343832021,1.79129713423831,0.450508701472557,HIT
7117,1,11,2,13,54079,1,1,1.66333941405173,0,323.0,,0,0,0,1,1,0,7576,1,0,2,hard,0.778786016135229,1.12006763285024,0.767206085753804,1.09530163599182,0.740542857142857,0.557933884297521,-0.0194117647058823,0.8809375,0.573254593175853,1.10064856711916,-0.277898259705489,HIT
7202,1,11,3,39,9723,1,0,-1.38671649800381,0,3307.0,,0,1,1,0,0,0,7664,1,0,2,hard,0.361762069407094,0.276995169082126,0.911023513139696,0.346191206543967,0.0061428571428571,0.0601790633608815,-0.164117647058824,0.775,0.127690288713911,1.25711915535445,0.208232931726908,MISS
7218,1,11,3,56,38979,1,1,1.01802140200743,0,2613.0,,0,0,0,1,1,0,7681,1,0,2,hard,0.0402074529389166,-0.411526570048309,0.242323651452282,-0.237387525562372,-0.0481428571428571,0.247148760330578,0.267058823529412,0.387604166666667,0.226496062992126,0.968929110105581,0.0459705488621151,HIT
7235,1,11,4,13,41567,1,1,1.61416038800962,0,270.0,,0,0,0,1,1,0,7701,1,0,2,hard,0.625147906262005,0.479613526570048,0.853651452282158,0.856968302658487,0.358885714285714,0.181046831955923,-0.130588235294118,0.433958333333333,0.345931758530184,1.40806938159879,0.470602409638554,HIT
7236,1,11,4,14,40576,1,0,-1.60358331503812,0,4067.0,7395.0,0,1,1,0,0,0,7702,1,0,3,hard,0.31357920348316,0.0982512077294686,0.2216459197787,0.336497955010225,0.293695238095238,-0.0858264462809917,0.336666666666667,0.644270833333333,0.453923884514436,0.914555052790347,0.336385542168675,MISS
7243,1,11,4,21,33522,1,0,-1.70234800101025,0,6029.0,,0,1,1,0,0,0,7709,1,0,2,hard,-0.401196055833013,0.0057971014492753,-0.273181189488243,-0.758997955010225,-0.48747619047619,-0.0990633608815426,-0.278235294117647,-0.161458333333333,-0.481561679790026,-0.81920060331825,0.0893038821954484,MISS
7254,1,11,4,33,42852,1,1,1.2946056459914,0,6703.0,6819.0,0,0,0,1,1,0,7721,1,1,3,hard,0.954902036112178,1.34564251207729,0.906984785615491,1.10165644171779,1.05797142857143,0.555826446280992,0.501372549019608,0.745104166666667,0.686811023622047,1.37202111613876,0.279785809906292,HIT
7281,1,11,4,61,15940,1,0,-1.68326224299381,0,4020.0,6428.0,0,1,1,0,0,0,7749,1,0,3,hard,0.536626968882059,-0.0433623188405796,1.03778699861687,0.775577709611452,0.312866666666667,0.0103030303030303,0.545294117647059,0.726354166666667,0.331286089238845,1.67579185520362,0.228955823293173,MISS
7307,1,11,5,26,30602,1,1,1.27126796898665,0,318.0,,0,0,0,1,1,0,7776,1,0,2,hard,0.402205147906262,0.691275362318841,0.733734439834025,0.399473415132924,0.0494285714285714,-0.0326859504132231,0.0272549019607843,-0.3534375,0.15501312335958,1.15453996983409,0.313627844712182,HIT
7336,1,11,5,57,28025,1,1,0.749766691005789,0,6105.0,,0,0,0,1,1,0,7807,1,0,2,hard,0.0898360865667819,-0.491632850241546,0.444356846473029,-0.136053169734151,0.0860761904761904,-0.09099173553719,-0.102745098039216,0.207083333333333,0.390538057742782,0.868868778280543,0.324779116465863,HIT
7347,1,11,6,7,11838,1,1,1.58863222901709,0,6428.0,,0,0,0,1,1,0,7820,1,0,2,hard,0.305565373287233,-0.681487922705314,0.995698478561549,0.569228016359918,0.0067809523809523,-0.0657851239669421,0.50921568627451,-0.598229166666667,0.0870603674540682,1.52482654600302,0.338688085676037,HIT
7353,1,11,6,14,67803,1,1,1.10276130598504,0,5239.0,,0,0,0,1,1,0,7827,1,0,2,hard,0.341044948136765,-0.210251207729469,0.0094052558782849,0.484197341513292,0.289704761904762,0.544862258953168,0.302549019607843,0.9884375,0.639750656167979,0.924358974358974,0.0221151271753681,HIT
7373,1,11,6,34,57436,1,1,0.737199597002473,0,2716.0,5676.0,0,0,0,1,1,0,7847,1,0,3,hard,0.0115840696632091,-0.156830917874396,0.118934993084371,0.0948364008179959,-0.161704761904762,-0.110936639118457,-0.056078431372549,-0.2559375,-0.0523097112860892,0.222805429864253,0.20239625167336,HIT
7422,1,11,7,24,12309,1,1,1.33008546603378,0,5536.0,,0,0,0,2,1,0,7899,1,0,2,hard,-0.287482392111666,-0.775333333333333,-0.536334716459198,-0.429187116564417,0.109085714285714,0.341060606060606,-0.22921568627451,0.130520833333333,-0.0711154855643044,-0.5373604826546,-0.224564926372155,HIT
7432,1,11,7,34,11618,1,0,-1.65361953701358,0,6483.0,,0,1,1,0,0,0,7909,1,0,2,hard,-0.158706620566014,-0.246231884057971,0.149640387275242,-0.351247443762781,-0.156152380952381,-0.255,-0.224901960784314,0.0882291666666666,-0.238136482939632,0.447843137254902,-0.226251673360107,MISS
7437,1,11,7,39,3952,1,1,1.77110409399029,0,3237.0,,0,0,0,1,1,0,7914,1,0,2,hard,0.326758867972852,1.07328502415459,0.160788381742739,0.374739263803681,0.235504761904762,0.237245179063361,-0.353333333333333,0.855520833333333,-0.0553412073490813,0.0230165912518853,0.180522088353414,HIT
7467,1,11,8,10,27581,1,0,-0.88840152398916,0,2423.0,,0,1,1,0,0,0,7948,1,0,2,hard,-0.239189396849789,-1.03166183574879,0.247427385892116,-0.321518404907975,-0.277885714285714,-0.0356198347107438,0.148039215686275,0.0935416666666666,-0.158188976377953,0.517164404223228,-0.363172690763052,MISS
7506,1,11,8,52,3158,1,1,1.01096278295154,0,6864.0,,0,0,0,1,1,0,7990,1,0,2,hard,-0.0113702138558073,0.876502415458937,-0.149861687413555,0.179872188139059,-0.4782,-0.0340495867768594,0.0625490196078431,0.6303125,-0.39998687664042,-0.311191553544495,-0.355033467202142,HIT
7614,1,11,10,43,4250,1,0,-1.18784275802318,0,3140.0,,0,1,1,0,0,0,8106,1,0,2,hard,0.400578819311051,0.329507246376812,1.00006915629322,0.543680981595092,0.582571428571429,-0.425564738292011,-0.61921568627451,0.7528125,0.0284645669291338,1.01441930618401,-0.0496519410977242,MISS
7632,1,11,10,62,34127,1,1,1.32637925696326,0,1211.0,5290.0,0,0,0,1,1,0,8125,1,0,3,hard,0.882693046484825,1.37964251207729,0.554246196403873,0.900823108384458,0.789180952380952,0.881019283746556,0.503921568627451,0.881770833333333,1.11522309711286,0.628778280542986,0.611780455153949,HIT
7636,1,11,11,5,43951,1,1,1.07334195502335,0,799.0,,0,0,0,1,1,0,8130,1,0,2,hard,-0.0981803047765399,-0.153468599033816,0.385615491009682,-0.362060327198364,-0.127733333333333,-0.356253443526171,-0.566862745098039,-0.4234375,-0.178005249343832,0.574600301659125,0.0515930388219545,HIT
7676,1,11,11,49,48618,1,0,-1.60317703697365,0,8144.0,,0,1,1,0,0,0,8174,1,0,2,hard,0.820983480599308,1.07772946859903,1.13928077455048,0.822678936605317,0.777647619047619,0.214366391184573,0.526862745098039,0.631041666666667,0.647965879265092,1.62203619909502,0.313226238286479,MISS
7737,1,11,12,59,23037,1,0,-1.44501904700883,0,5170.0,,0,1,1,0,0,0,8247,1,0,2,hard,0.120507107184018,-0.687555555555555,0.376320885200553,-0.086743353783231,-0.0259714285714285,-0.0178787878787878,1.08509803921569,1.02427083333333,0.735236220472441,0.642835595776772,0.602918340026774,MISS
7744,1,12,1,5,12309,1,1,0.970577722000598,0,355.0,5892.0,0,0,0,1,1,0,8255,1,0,3,hard,0.118295556409271,-0.276821256038647,0.585255878284924,0.595899795501023,-0.0907047619047618,-0.269435261707989,0.337843137254902,-0.9721875,0.0405774278215223,-0.104072398190045,0.0355957161981258,HIT
7746,1,12,1,7,3857,1,1,1.26851931700003,0,119.0,,0,0,0,1,1,0,8257,1,0,2,hard,0.611435523114355,0.712289855072464,0.86432918395574,1.17740286298569,0.285895238095238,-0.0214049586776859,0.583137254901961,-0.27,0.354829396325459,0.806787330316742,0.0211780455153949,HIT
7757,1,12,1,19,4250,1,1,1.94644825599971,0,162.0,3303.0,0,0,0,1,1,0,8269,1,0,3,hard,0.21604302727622,0.113942028985507,0.365712309820194,0.283875255623722,-0.284628571428571,0.574903581267218,-0.513725490196078,0.825520833333333,0.162073490813648,0.905580693815988,-0.195435073627845,HIT
7769,1,12,1,34,22880,1,0,-1.42270011400251,0,5941.0,,0,1,1,0,0,0,8284,1,1,2,hard,0.219061339480087,-0.268657004830918,0.309170124481328,0.220945807770961,-0.0288666666666666,0.0912947658402204,0.414117647058823,0.341354166666667,0.465249343832021,1.61058823529412,-0.239879518072289,MISS
7793,1,12,1,59,28350,1,1,0.82706480500201,0,230.0,424.0,0,0,0,1,1,0,8309,1,1,3,hard,0.619813036240236,0.26568115942029,0.613914246196404,0.768348670756646,0.632142857142857,0.223264462809917,0.0876470588235294,0.855729166666667,0.788346456692913,1.26012066365008,0.361111111111111,HIT
7810,1,12,2,17,42172,1,1,2.15695344800042,0,8097.0,,0,0,0,1,1,0,8330,1,0,2,hard,0.241626328595211,-0.657130434782609,0.792752420470263,0.439739263803681,0.511980952380952,-0.226005509641873,-0.700980392156863,-0.804270833333333,0.42245406824147,0.299140271493213,0.472449799196787,HIT
7843,1,12,2,55,57554,1,1,1.86867259599967,0,164.0,,0,0,0,1,1,0,8368,1,1,2,hard,0.0784850813164297,-0.303391304347826,0.300940525587829,0.040163599182004,-0.0263238095238095,0.233636363636364,-0.052156862745098,0.2578125,-0.0019685039370078,0.668205128205128,0.0336947791164658,HIT
7844,1,12,2,56,66217,1,1,0.866464415998052,0,3170.0,,0,0,0,1,1,0,8369,1,0,2,hard,0.0349903956972723,-0.43880193236715,0.234854771784232,0.339151329243354,0.230190476190476,0.148856749311295,0.201764705882353,0.4021875,-0.176614173228346,-0.0301508295625942,-0.468380187416332,HIT
7894,1,12,3,51,19201,1,1,0.71738135400301,0,259.0,,0,0,0,1,1,0,8426,1,0,2,hard,0.0540939941093609,-0.15183574879227,0.34253112033195,0.01030163599182,-0.106361904761905,0.120316804407714,0.125490196078431,0.673645833333333,-0.0308792650918635,1.08671191553544,-0.578219544846051,HIT
7931,1,12,4,29,71230,1,1,0.722425803000078,0,406.0,,0,0,0,1,1,0,8467,1,0,2,hard,0.474735561531566,0.430347826086956,0.718921161825726,1.13008691206544,0.339190476190476,0.410922865013774,-0.235294117647059,-0.4628125,-0.213110236220472,-0.286742081447964,0.38289156626506,HIT
8043,1,12,6,27,57839,1,1,0.728708729002392,0,7144.0,,0,0,0,1,1,0,8590,1,0,2,hard,-0.167026507875528,-0.873497584541063,-0.0407607192254495,0.132377300613497,-0.11747619047619,0.0301515151515151,-0.457647058823529,-1.23947916666667,-0.359632545931758,-0.580150829562594,0.365153949129853,HIT
8045,1,12,6,29,3158,1,1,1.29118566599936,0,601.0,7466.0,0,0,0,1,1,0,8592,1,0,3,hard,-0.44287104622871,-0.564038647342995,-0.493416320885201,-0.266354805725971,-0.495180952380952,-0.252203856749311,0.29,-1.27895833333333,-0.485971128608924,-1.08737556561086,-0.126639892904953,HIT
8063,1,12,6,48,33132,1,1,1.31659687900174,0,1740.0,,0,0,0,1,1,0,8611,1,0,2,hard,0.54692278140607,0.103574879227053,0.853222683264177,0.709100204498978,0.574038095238095,0.338347107438016,0.342352941176471,0.800833333333333,0.289580052493438,1.35426847662142,0.131967871485944,HIT
8090,1,12,7,13,19200,1,1,0.81330753599832,0,7067.0,,0,0,0,1,1,0,8638,1,0,2,hard,0.443577922909463,0.835739130434783,0.630816044260028,0.591993865030675,0.382847619047619,-0.0232093663911845,-0.0072549019607843,0.5446875,-0.0309973753280839,1.32686274509804,-0.412663989290495,HIT
8099,1,12,7,22,13721,1,1,1.71419918399988,0,594.0,,0,0,0,1,1,0,8647,1,0,2,hard,0.520107568190549,0.456376811594203,0.671922544951591,0.906641104294478,-0.0503047619047618,0.261115702479339,-0.134509803921569,-0.310520833333333,0.0521522309711285,0.934600301659125,0.763748326639893,HIT
8211,1,12,9,20,10108,1,0,-1.6244050589994,0,5289.0,5800.0,0,1,1,0,0,0,8770,1,0,3,hard,0.502958125240108,0.228859903381642,0.949253112033195,0.666344580777096,0.1696,0.643856749311295,0.245882352941176,-0.7915625,0.632257217847769,0.77708898944193,0.16330655957162,MISS
8317,1,12,11,21,38830,1,1,1.36021499599883,0,5306.0,,0,0,0,1,1,0,8896,1,0,2,hard,0.338778332693047,-0.232048309178744,0.808865836791148,0.446998977505113,-0.108609523809524,0.255922865013774,0.443529411764706,0.131875,0.429343832020997,1.32539969834087,0.152088353413655,HIT
8365,1,12,12,16,34239,1,1,1.41350084299847,0,8319.0,,0,0,0,1,1,0,8954,1,0,2,hard,0.376657702650788,-0.02287922705314,0.480387275242047,0.772735173824131,0.29932380952381,0.278650137741047,0.170588235294118,0.8646875,0.206666666666667,0.37105580693816,0.126398929049531,HIT
8389,1,12,12,47,32626,1,1,1.46246631600297,0,8893.0,8939.0,0,0,0,1,1,0,8985,1,0,3,hard,0.168905109489051,0.206492753623188,-0.0668464730290456,0.449284253578732,-0.0536952380952381,-0.0437603305785123,-0.402941176470588,0.224270833333333,0.177979002624672,0.463333333333333,-0.108232931726908,HIT
8407,1,13,1,10,26599,1,1,1.07503412599908,0,8649.0,,0,0,0,1,1,0,9010,1,0,2,hard,0.0132693046484825,-0.135323671497585,0.11030428769018,-0.316124744376278,0.149438095238095,0.270234159779614,0.062156862745098,0.240104166666667,0.0947375328083989,0.366726998491704,0.117295850066934,HIT
8512,1,13,3,5,47601,1,1,0.768482218001736,0,1227.0,,0,0,0,1,1,0,9130,1,0,2,hard,0.210229222691766,-1.18749758454106,0.592116182572614,0.674688139059305,0.0673904761904762,-0.0882920110192837,-0.295294117647059,0.6334375,0.376115485564304,1.24031674208145,-0.051392235609103,HIT
8529,1,13,3,23,34239,1,1,0.88902621800662,0,193.0,8513.0,0,0,0,1,1,0,9148,1,0,3,hard,0.426584709950058,0.559227053140097,0.58222683264177,0.485736196319018,0.216466666666667,0.126859504132231,0.0574509803921568,0.825625,0.505682414698163,0.61132730015083,0.253186077643909,HIT
8588,1,13,4,26,6802,1,1,1.54707154101925,0,428.0,,0,0,0,1,1,0,9214,1,1,2,hard,0.604776539889871,0.0833719806763284,1.12213001383126,0.844054192229039,0.292609523809524,0.284228650137741,0.25921568627451,0.557083333333333,0.318228346456693,1.74710407239819,0.258406961178046,HIT
8602,1,13,4,43,35753,1,0,-1.6902799840027,0,339.0,,0,1,1,0,0,0,9231,1,0,2,hard,0.0045332308874375,-0.456550724637681,0.484135546334717,0.204780163599182,0.0890095238095237,-0.232658402203857,0.307843137254902,-0.5228125,-0.204238845144357,0.0550377073906485,-0.0181659973226238,MISS
